CreatedAtUTC,Stem,SnapshotPath,ContentHash,Rows,FirstDT,LastDT,Source
2026-08-08T19:03:17.289258+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260808_190317_12193326b9.csv,12193326b9b57163024f041557f77ef72aab77b5e7062284d2025f41dd7af3d5,9,,,rolling_origin_replay
2026-08-08T19:03:17.427984+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260808_190317_10fb61b469.csv,10fb61b46934d34205c87414f1049aae24f3bf423275b770928d552ac4b7e93c,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-08-08T22:37:01.267073+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260808_223644_7de4b24f35.csv,7de4b24f35951c33658df093e61a58e759d9e1812c74fe88dcf33d54381ca7a5,9208,2024-10-13T07:00:00+00:00,2026-08-06T06:00:00+00:00,rolling_origin_replay
2026-08-08T22:37:01.466115+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260808_223701_57a66006d8.csv,57a66006d8ab9247eecd18e917aba3cdc8f2c75da48392e9aaf28ef4ef478756,23,,,rolling_origin_replay
2026-08-08T22:37:02.006721+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260808_223701_19f68be22a.csv,19f68be22a244793e1a28eeacdb8898eac32b1d33d9f53a9243119229bf26285,552,,,rolling_origin_replay
2026-08-08T22:37:02.064242+00:00,rolling_origin_replay_peak_window_bias_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_peak_window_bias_scorecard_20260808_223702_9a90d4cec1.csv,9a90d4cec1adb4f34a449ad66abb5557d17c007a527098c5a42c74560b3d9115,101,,,rolling_origin_replay
2026-08-08T22:37:02.218763+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260808_223702_6686827c15.csv,6686827c152829130b3612a98392455548d43317015c73573849d78fcd31dd30,9,,,rolling_origin_replay
2026-08-08T22:37:03.018947+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260808_223702_28c428ca4d.csv,28c428ca4d343617deaf3dbd9986650fc80e21bcbd82709609049c57b3ed7b7e,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-08-09T20:56:56.106574+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260809_205652_21adccf222.csv,21adccf2223e83358347b9405494e02678195b0b0f3653bc9fb6bc352c1e511c,9208,2024-10-13T07:00:00+00:00,2026-08-06T06:00:00+00:00,rolling_origin_replay
2026-08-09T20:56:56.122254+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260809_205656_a36e7e3415.csv,a36e7e3415cdfccfbd3ca460d68517bee7c581cce7134fe6f5ea77c9e7ef8499,23,,,rolling_origin_replay
2026-08-09T20:56:56.165007+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260809_205656_6b806ce2a1.csv,6b806ce2a121fdae1a20c66c5dac70c66e74f3179e78c285c304027d4164ed1c,552,,,rolling_origin_replay
2026-08-09T20:56:56.184426+00:00,rolling_origin_replay_peak_window_bias_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_peak_window_bias_scorecard_20260809_205656_d1989b24ee.csv,d1989b24eec77c21a999a588820b07f23a64d866446c4fc49937b8bd1d0f9523,109,,,rolling_origin_replay
2026-08-09T20:56:56.199626+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260809_205656_a34e71581d.csv,a34e71581df28866160f3fd436c7414c34292cbec1a5c38f544f5f6a68eb4534,9,,,rolling_origin_replay
2026-08-09T20:56:56.343865+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260809_205656_87685f1b2c.csv,87685f1b2c231557db1b751b8398143c7d20ca2f1ff513837cafa4f33611b2af,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
2026-08-10T03:37:44.623512+00:00,rolling_origin_replay_results,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_results_20260810_033740_c1195f2d58.csv,c1195f2d58742c88229481c01c70c8b56caf43ce1570737963a547441e4ffff6,9208,2024-10-13T07:00:00+00:00,2026-08-06T06:00:00+00:00,rolling_origin_replay
2026-08-10T03:37:44.649893+00:00,rolling_origin_replay_stage_metrics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_stage_metrics_20260810_033744_9600f06d7d.csv,9600f06d7ddc744ac9ffdafcad2f61db6e0c48a1f687fe8acc7649bf4b58bcb5,23,,,rolling_origin_replay
2026-08-10T03:37:44.696438+00:00,rolling_origin_replay_origin_metrics_by_stage,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_origin_metrics_by_stage_20260810_033744_5129e60129.csv,5129e60129028810ef58846d96161e2c0502523d34baa0897a79bc6de70c5f5a,552,,,rolling_origin_replay
2026-08-10T03:37:44.717473+00:00,rolling_origin_replay_peak_window_bias_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\rolling_origin_replay_peak_window_bias_scorecard_20260810_033744_0ac53c0ee3.csv,0ac53c0ee370e6a466bef44b1a380391053daf202a55826e5291b18542740ad0,111,,,rolling_origin_replay
2026-08-10T03:37:44.733953+00:00,production_readiness_scorecard,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\production_readiness_scorecard_20260810_033744_a01d25c80e.csv,a01d25c80eb4852c7ebcabf81a4e556649ca2080c8bfc65c36cc352f497e7b90,9,,,rolling_origin_replay
2026-08-10T03:37:44.883752+00:00,june_hot_origin_diagnostics,C:\Users\ProsserJames\PycharmProjects\XGBoost_Roseville_System_Load_Forecast\forecast_outputs\replay_runs\june_hot_origin_diagnostics_20260810_033744_8dc2dbb3b8.csv,8dc2dbb3b8c0b7a639cced86eb8881a4394ca77049e2e7e3fe67100aa795edc9,266,2025-06-01T21:00:00+00:00,2026-06-14T03:00:00+00:00,rolling_origin_replay
