ForecastColumn,RankBasis,Month,Forecast_Day_Bucket,Peak_Hour_Band,DailyMaxTempBiasBand,CloudCoverBiasBand,LagAnchorState,N,Residual_Sum_MWH,Positive_Residual_Sum_MWH,Negative_Residual_Sum_MWH,Bias_MWH,MAE_MWH,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Mean_MWH,Forecast_Mean_MWH,Raw_Bias_MWH,Raw_Residual_Sum_MWH,Mean_RawMinusSameHour7_MWH,Mean_Lag24MinusSameHour7_MWH,RMSE_MWH,Abs_Residual_Sum_MWH,Bias_Delta_vs_Raw_MWH
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,5,Days4-7,HE16-18,85-90,Clear/Low,25..50,8,22.121209620757867,29.06944726936871,-6.948237648610842,2.7651512025947333,4.502210614747444,62.5,6.96305784409991,7.583245694277963,2.7427871742914647,187.170882875,184.40573167240527,3.521226213388303,28.169809707106424,36.96488324208472,24.302391816890534,4.912484813643788,22.121209620757867,-0.7560750107935696
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,5,Days2-3,HE16-18,85-90,Clear/Low,25..50,5,20.44090228390246,20.44090228390246,0.0,4.088180456780492,4.088180456780492,100.0,5.492711768338967,5.559337416082968,-2.922385340425137,197.453693,193.3655125432195,5.889580999439159,29.447904997195792,34.07775842941878,-1.6826868555507644,4.2450523328804515,20.44090228390246,-1.8014005426586666
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,5,Days8-16,HE16-18,<75,Overcast,<-10,9,19.0382920542213,40.87984544288433,-21.84155338866303,2.1153657838023667,6.969044314616373,44.44444444444444,12.42520629778569,14.333944444409553,6.432206761004025,129.80806544444442,127.69269966064206,4.604715431472794,41.44243888325515,-23.786157886671933,-17.372050590562285,7.989539451345326,19.0382920542213,-2.4893496476704273
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,12,Days8-16,HE14-15,<75,Overcast,-10..10,15,16.805573257417592,25.993528284545278,-9.187955027127686,1.1203715504945062,2.3454322207781977,60.0,3.8925859033332926,4.621152999040191,2.833936450485652,148.26066813333333,147.14029658283883,8.216179775130337,123.24269662695505,-2.16535685140192,-1.0034659229574137,2.658525428085935,16.805573257417592,-7.095808224635831
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,6,Days8-16,HE16-18,75-85,Overcast,<-10,9,16.52832419192592,19.53022788751798,-3.0019036955920626,1.8364804657695464,2.5035701759011157,77.77777777777779,5.3413863087658005,5.345985306791249,2.998858867432432,183.618469,181.78198853423044,3.753763032241636,33.783867290174726,-57.07107565763485,-38.630409690658695,3.1403123145881198,16.52832419192592,-1.9172825664720898
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,8,Days8-16,HE16-18,100-105,Clear/Low,25..50,9,16.348120369412754,27.05103754166703,-10.702917172254274,1.8164578188236393,4.194883857102367,55.55555555555556,6.822918894097166,7.458834533720619,3.6617098873346663,324.90701666666666,323.090558847843,10.841620903158084,97.57458812842276,34.08942842957056,14.030237818178945,4.65557305765198,16.348120369412754,-9.025163084334444
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,11,Days8-16,HE16-18,<75,Overcast,-10..10,33,14.934296742304738,56.40001699991133,-41.46572025760659,0.45255444673650724,2.9656284017429675,57.57575757575758,5.392387838556419,10.474986334025147,5.454526525215414,146.173408969697,145.72085452296045,7.196319875320213,237.478555885567,2.0491324150053467,-0.16207931604256617,3.7020527712858935,14.934296742304738,-6.743765428583705
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,11,Days8-16,HE14-15,<75,Overcast,10..25,5,14.270002420940216,16.81778330504622,-2.547780884106004,2.854000484188043,3.873112837830445,80.0,8.283963116839482,9.716328155013628,2.547780884106004,140.2924862,137.43848571581196,7.181189059575479,35.905945297877395,14.817486215503786,5.540862615804491,5.274340334591353,14.270002420940216,-4.327188575387435
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,7,Days8-16,HE14-15,90-92.5,Clear/Low,<-10,6,13.990228155480139,17.374456266623753,-3.3842281111436137,2.3317046925800233,3.4597807296278944,66.66666666666666,5.849443262993958,5.891731336632461,3.2712883437862104,161.61672316666667,159.28501847408666,6.546167692263069,39.27700615357841,-58.73555829155694,-42.86599749175871,4.0694960884684725,13.990228155480139,-4.214462999683045
Final_Backtest_Forecast_MWH,Residual_Sum_MWH_desc,4,Days8-16,HE14-15,<75,Overcast,-10..10,9,13.799241410705449,26.659792001949626,-12.860550591244177,1.5332490456339387,4.391149177021534,66.66666666666666,9.675821178264679,9.352297096147552,10.969917506733182,114.30087366666667,112.76762462103272,2.1545748345518962,19.391173510967064,-1.6513224747716084,1.6194626695598326,5.756423084078113,13.799241410705449,-0.6213257889179575
