Stage,ForecastColumn,Replay_Horizon_Bucket,Season,HourGroup,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days2to7,Winter,Morning,12,129.32975316666668,129.47519450026442,-0.14544133359776387,2.481695647967927,1.9204990535847886,41.66666666666667,4.67931958614713,7.756336549824098,4.704233474100107,3.3197884795757924
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days8to16,Spring,Overnight,95,99.02026433684212,97.56306026886318,1.4572040679789264,2.3755967146467216,2.2948340867375188,66.3157894736842,5.537294632502214,10.200405572342603,4.05214989523013,3.2857621078599677
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Day1,Summer,Overnight,24,112.62801945833333,114.94452061017397,-2.3165011518406255,2.373187695082621,2.1292715566571596,4.166666666666666,4.445363407336077,0.6802385189039484,4.915453430803694,2.8214423488999847
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days2to7,Spring,Morning,44,106.08200622727273,107.19798185498918,-1.1159756277164625,2.2999659893751665,2.1114126128761708,31.818181818181817,3.874396455632996,7.602586942734959,8.585216594602784,2.9578808037296467
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days2to7,Fall,Morning,16,105.81427881249999,104.89858237797952,0.9156964345204832,2.2625631974912777,2.136873596257887,62.5,3.9633668984032084,5.8604901580686,3.4021217112350683,2.728546612699045
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Day1,Fall,Morning,16,100.3345888125,101.42772116246913,-1.0931323499691308,2.1925656860141673,2.1743623379511923,37.5,3.5524296238593465,2.241527497817515,3.8070259062831866,2.441907558833508
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days8to16,Winter,Overnight,54,103.90256785185186,104.28098810411049,-0.3784202522586429,1.9890199415835117,1.9040714444546412,42.592592592592595,4.2342820253513525,4.466552182898965,5.092292509281364,2.4688936476891388
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Days2to7,Winter,Overnight,18,108.18029977777778,108.21038956649609,-0.030089788718312447,1.5884217450492093,1.4714482977095134,44.44444444444444,2.8854036415182494,4.005021582047846,2.761977929891529,1.9307096858863615
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Day1,Fall,Overnight,24,93.101095875,93.44495657327889,-0.34386069827889604,1.3707396020180926,1.4566967224380136,54.166666666666664,3.135081695510841,2.7415262724217655,3.6005133062586765,1.7763939428443918
cloud_solar_adjusted,Cloud_Solar_Adjusted_Forecast_MWH,Day1,Fall,LateEvening,12,119.33552866666668,120.1244550459182,-0.7889263792515386,1.1055481238504885,0.8949494258530523,33.33333333333333,2.7200096091046135,0.9487707399654255,2.814640792759562,1.5713585216731907
recent_corrected_simulation,Recent_Corrected_Forecast_MWH,Days8to16,Summer,Peak,150,240.97995336666665,235.96552681758723,5.014426549079432,12.239810912825412,5.268602745027656,66.66666666666666,23.377778299126813,39.077592416197405,27.93750048706221,14.670604999034758
