Stage,ForecastColumn,Replay_Horizon_Bucket,DailyMaxTempBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,7.0,16,2,317.31320800000003,185.123854,132.18935399999998,132.18935399999998,41.63209799550799,100.0,144.1038172,147.082433,0.0,133.0256708798627
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,7.0,19,2,316.310283,184.4670495,131.8432335,131.8432335,41.677577144720885,100.0,136.5958803,137.784042,0.0,131.97701097300694
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,7.0,20,2,295.3019955,178.649466,116.65252950000001,116.65252950000001,39.49277805146831,100.0,122.2381531,123.634559,0.0,116.86129117328477
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,6.0,16,2,314.23009549999995,211.2155165,103.01457899999997,103.01457899999997,32.81388471908707,100.0,114.01625579999997,116.76667499999996,0.0,103.92845438541097
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,6.0,17,2,320.06404150000003,224.851783,95.2122585,95.2122585,29.785901079489978,100.0,106.5295253,109.35884200000001,0.0,96.25746720848879
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,6.0,18,2,313.34288300000003,226.294666,87.048217,87.048217,27.8166466369037,100.0,97.02069059999998,99.51380899999998,0.0,87.93624432956841
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,6.0,19,2,299.40495799999997,217.974487,81.430471,81.430471,27.252626713304686,100.0,87.0713142,88.481525,0.0,81.73517584120533
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days8to16,7.0,16,1,318.083608,240.90495,77.17865800000001,77.17865800000001,24.263638885786282,100.0,77.17865800000001,77.17865800000001,0.0,77.17865800000001
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,6.0,20,2,277.9522455,202.41777050000002,75.534475,75.534475,27.20264646085354,100.0,76.614075,76.88397499999999,0.0,75.54652913122895
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,5.0,16,1,272.832066,201.042575,71.789491,71.789491,26.31270292107087,100.0,71.789491,71.789491,0.0,71.789491
baseline_same_hour_7_days_ago,Baseline_SameHour7DaysAgo_MWH,Days2to7,5.0,17,1,284.287666,214.569883,69.717783,69.717783,24.523674903293198,100.0,69.717783,69.717783,0.0,69.717783
