candidate,blend,cap_mwh,loss,scope,min_day,correction_rows,mean_nonzero_correction_mwh,metric_overall_n,metric_overall_mae_mwh,metric_overall_bias_mwh,metric_overall_p90_abs_error_mwh,metric_day1_n,metric_day1_mae_mwh,metric_day1_bias_mwh,metric_day1_p90_abs_error_mwh,metric_days2to3_n,metric_days2to3_mae_mwh,metric_days2to3_bias_mwh,metric_days2to3_p90_abs_error_mwh,metric_days4to7_n,metric_days4to7_mae_mwh,metric_days4to7_bias_mwh,metric_days4to7_p90_abs_error_mwh,metric_hot_peak_n,metric_hot_peak_mae_mwh,metric_hot_peak_bias_mwh,metric_hot_peak_p90_abs_error_mwh,metric_cloud_solar_midday_n,metric_cloud_solar_midday_mae_mwh,metric_cloud_solar_midday_bias_mwh,metric_cloud_solar_midday_p90_abs_error_mwh,metric_shoulder_heat_n,metric_shoulder_heat_mae_mwh,metric_shoulder_heat_bias_mwh,metric_shoulder_heat_p90_abs_error_mwh,metric_peak_window_14_18_n,metric_peak_window_14_18_mae_mwh,metric_peak_window_14_18_bias_mwh,metric_peak_window_14_18_p90_abs_error_mwh,metric_scorecard_pass,max_iter,min_samples_leaf,max_leaf_nodes,l2_regularization,upper_blend,upper_cap_mwh,low_forecast_threshold_mwh,hot_peak_gate_excess_mwh,peak_window_gate_excess_mwh,combined_gate_excess_mwh
scenario_midpoint_guard,0.5,2.0,none,peak_hot,4,1196,0.1324805968909629,6906,3.863679378337134,0.12486912886715856,8.683037760611697,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.6321287468626307,-0.0666741056352498,7.738291492726683,345,6.8520097697332485,-0.208781994519447,14.584124326790107,1392,5.099272593490821,0.04979415836156234,10.89652387428432,649,5.831562751655421,-0.08667121141158528,12.910707006720228,1439,5.768196148428447,-0.40769807786759976,12.525522687937073,False,,,,,0.08,3.0,230.0,0.8520097697332485,0.26819614842844697,1.1202059181616955
scenario_midpoint_guard,0.75,4.0,none,peak_hot,4,1196,0.17361951323994024,6906,3.8628583049068186,0.11774457862774687,8.662398790736816,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.644205638331199,-0.07911575890512293,7.764867029527451,345,6.854151313612227,0.07519036848030092,14.52674204585568,1392,5.1015891054270135,0.024390279996865813,10.871453034347823,649,5.800447233218816,-0.20733240986964083,12.803735774199579,1439,5.767240515077748,-0.4685893210286106,12.525391397284611,False,,,,,0.08,3.0,230.0,0.8541513136122267,0.2672405150777477,1.1213918286899744
scenario_midpoint_guard,0.5,3.0,none,peak_window,4,1074,0.19628991355888484,6906,3.863878672470974,0.11728607452591168,8.687608591689205,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.639894517028552,-0.07322310507338281,7.738291492726683,345,6.857427290542006,-0.30258686128589435,14.748327100945511,1392,5.100621517725992,0.044250972850537786,10.89652387428432,649,5.8374194554785195,-0.09494395316907359,12.910707006720228,1439,5.7656275073882615,-0.4280256872560083,12.595720367677929,False,,,,,0.1,4.0,230.0,0.857427290542006,0.26562750738826146,1.1230547979302674
scenario_midpoint_guard,0.75,4.0,none,peak_hot,4,1196,0.19403149842920978,6906,3.8630401440354576,0.11420957511104166,8.662398790736816,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.6434388549491583,-0.08274378793243543,7.764867029527451,345,6.857791258604636,0.004428819824166745,14.474006710378127,1392,5.1018290877367045,0.023087957588865903,10.871453034347823,649,5.798659868041621,-0.20911977504683665,12.803735774199579,1439,5.766380792932984,-0.4770089310925221,12.491661830554126,False,,,,,0.1,4.0,230.0,0.8577912586046361,0.266380792932984,1.1241720515376201
scenario_midpoint_guard,0.5,4.0,none,peak_window,4,1074,0.20174480000811054,6906,3.864447662608878,0.11643774726751778,8.687608591689205,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.6428089365037817,-0.07613752454861243,7.758614887783324,345,6.8559542153575475,-0.3011137861014359,14.748327100945511,1392,5.102189017165265,0.042683473411265035,10.89652387428432,649,5.839299653766019,-0.09682415145657254,12.910707006720228,1439,5.768358185562247,-0.43209695066564596,12.595720367677929,False,,,,,0.1,4.0,230.0,0.8559542153575475,0.26835818556224744,1.124312400919795
scenario_midpoint_guard,0.5,5.0,none,peak_window,4,1074,0.20187949682762535,6906,3.8644686102463175,0.11641679963007807,8.687608591689205,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.642892654318689,-0.0762212423635192,7.758614887783324,345,6.8559542153575475,-0.3011137861014359,14.748327100945511,1392,5.102189017165265,0.042683473411265035,10.89652387428432,649,5.839299653766019,-0.09682415145657254,12.910707006720228,1439,5.768458716753463,-0.4321974818568613,12.595720367677929,False,,,,,0.1,4.0,230.0,0.8559542153575475,0.26845871675346267,1.1244129321110101
scenario_midpoint_guard,0.5,6.0,none,peak_window,4,1074,0.20187949682762535,6906,3.8644686102463175,0.11641679963007807,8.687608591689205,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.642892654318689,-0.0762212423635192,7.758614887783324,345,6.8559542153575475,-0.3011137861014359,14.748327100945511,1392,5.102189017165265,0.042683473411265035,10.89652387428432,649,5.839299653766019,-0.09682415145657254,12.910707006720228,1439,5.768458716753463,-0.4321974818568613,12.595720367677929,False,,,,,0.1,4.0,230.0,0.8559542153575475,0.26845871675346267,1.1244129321110101
scenario_midpoint_guard,0.75,6.0,none,peak_hot,4,1196,0.1299591509803324,6906,3.863827640607352,0.12530579977783243,8.652843650124439,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.652519701273434,-0.0763398548669455,7.780911760881459,345,6.850421877830296,0.27030313926630267,14.405057759077632,1392,5.105209474823005,0.023869533236002136,10.871453034347823,649,5.807647585870538,-0.20865458833182843,12.803735774199579,1439,5.774136923242454,-0.45573765456180343,12.510884412252478,False,,,,,0.05,2.0,220.0,0.8504218778302963,0.2741369232424544,1.1245588010727507
scenario_midpoint_guard,0.5,3.0,none,peak_window,4,1074,0.1850088903913163,6906,3.8639519771355957,0.11904046474919118,8.687608591689205,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.6400011865369817,-0.07119541394600394,7.738291492726683,345,6.858894658698164,-0.26746854568598516,14.492491595451616,1392,5.100381535416301,0.04555329525853774,10.89652387428432,649,5.838467221272047,-0.09389618737554498,12.910707006720228,1439,5.765979308648772,-0.419606077192097,12.525522687937073,False,,,,,0.08,3.0,230.0,0.8588946586981638,0.26597930864877206,1.124873967346936
scenario_midpoint_guard,0.75,5.0,none,peak_hot,4,1196,0.12659764961229736,6906,3.8633748890282886,0.1258879537940748,8.646765141268773,432,3.185888524726019,-1.3078651713044915,7.017003586587944,864,4.01206557293533,0.0017821748205542136,9.643305047682746,1728,3.6504516867939247,-0.07427184038743648,7.770217317015838,345,6.854024668169892,0.2667003489267062,14.405057759077632,1392,5.1039358118709925,0.025143196188014715,10.871453034347823,649,5.8060396461809365,-0.20704664864222763,12.803735774199579,1439,5.771282615623124,-0.45226232315431664,12.510884412252478,False,,,,,0.05,2.0,220.0,0.8540246681698918,0.2712826156231243,1.125307283793016
