Slice,SliceGroup,SliceValue,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,RMSE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,Actual_Peak_MWH,Forecast_At_Actual_Peak_MWH,Underforecast_At_Actual_Peak_MWH,ForecastColumn,Model,MAE_Improvement_vs_Raw_MWH,Skill_vs_Raw_PCT,Bias_Abs_Improvement_vs_Raw_MWH,MAE_Delta_vs_Final_MWH
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,129.20304671089707,4.565619608886141,7.167284458426093,9.539278605839666,5.16675392899946,70.46070460704607,15.836164611422188,34.224984258360564,23.14333733427077,254.29495,244.83498301046768,9.459966989532319,CatBoost_Pred_MWH,catboost_benchmark,0.2481287764417477,3.346122037744669,0.45244524548412013,0.3508337562529462
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,128.7412308258266,5.027435493956617,7.38445573163499,9.86676184005693,5.316879269041975,71.95121951219512,16.49308067719399,34.51910091439058,22.312278185466738,254.29495,244.58668948935718,9.708260510642816,LGB_Pred_MWH,lgb_component,0.030957503232850847,0.4174750921133606,-0.00937063958635509,0.5680050294618431
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,128.75060146541293,5.0180648543702615,7.415413234867841,9.911752533128247,5.335134343255389,70.86720867208672,16.584736827527536,34.41826810568614,22.592226394745325,254.29495,244.305982298133,9.988967701867011,Raw_Forecast_MWH,raw_xgb_lgb_production,0.0,0.0,0.0,0.5989625326946939
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,128.75622384916477,5.012442470618437,7.448186484373676,9.955032923707401,5.357601428192091,70.46070460704607,16.69933014052735,34.5206036376953,22.760195320312505,254.29495,244.13755798339844,10.157392016601563,XGB_Pred_MWH,xgb_component,-0.03277324950583527,-0.44196120253599547,0.005622383751824778,0.6317357822005292
CloudSolarMidday,event_slice,cloud_solar_midday,738,133.7686663197832,130.3115510277818,3.4571152920013817,9.083679477448976,11.297942582106884,6.79388242558905,65.71815718157181,18.40455722862553,38.134649809334576,24.94358833476052,254.29495,228.95889579778765,25.336054202212352,Prophet_Pred_MWH,prophet_benchmark,-1.6682662425811356,-22.497279514199157,1.5609495623688798,2.2672287752758296
CloudSolarMidday,event_slice,cloud_solar_midday,736,133.66390794021737,133.72945036413043,-0.06554242391304337,10.722638184782609,14.432834256864401,7.9712749898674256,50.815217391304344,23.879391499999997,57.49178300000003,60.07585799999998,254.29495,247.74335,6.551600000000008,Baseline_SameHourYesterday_MWH,baseline_same_hour_yesterday,-3.307224949914768,-44.59933445602118,4.952522430457218,3.906187482609462
CloudSolarMidday,event_slice,cloud_solar_midday,734,133.45823958174384,135.1300599856559,-1.67182040391203,14.220814873355392,18.74224587811359,10.503092548936875,45.23160762942779,29.37047241428576,69.85587142857142,77.3425504285714,254.29495,189.9861437142857,64.3088062857143,Baseline_Rolling7DaySameHourAvg_MWH,baseline_rolling_7day_same_hour_avg,-6.8054016384875515,-91.77373428749772,3.3462444504582316,7.404364171182245
CloudSolarMidday,event_slice,cloud_solar_midday,724,133.10094385082874,135.60625386187846,-2.5053100110497235,19.673327165745857,26.083742373649645,14.576345608372062,50.552486187845304,40.828096800000026,80.42612500000001,123.97950899999998,254.29495,213.889925,40.405024999999995,Baseline_SameHour7DaysAgo_MWH,baseline_same_hour_7_days_ago,-12.257913930878015,-165.30318058662417,2.512754843320538,12.85687646357271
WeekendHours,event_slice,weekend,1151,134.42929005473502,134.2408637953952,0.18842625933981969,4.325627557855051,6.044270669632587,3.1834298405091768,54.821894005212854,9.4921455772879,25.850800362481777,25.258119456870716,329.614775,312.0439504313019,17.57082456869813,Residual_Calibrated_Forecast_MWH,residual_calibrated,0.8378913251898377,16.227137813733325,3.2650223219025496,-0.05375411706044009
WeekendHours,event_slice,weekend,1151,134.42929005473502,134.4782957069055,-0.04900565217050127,4.340250205200558,6.10646732672115,3.2006102187941226,54.38748913987836,9.97961943471654,25.778646636039255,25.64815844655142,329.614775,312.0439504313019,17.57082456869813,Peak_Risk_Adjusted_Forecast_MWH,peak_risk_adjusted,0.8232686778443306,15.943946298863057,3.404442929071868,-0.039131469714932976
