Stage,ForecastColumn,Replay_Horizon_Bucket,CloudCoverBucket,SolarLossBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
xgb_component,XGB_Pred_MWH,Day1,Overcast,High,11,1,170.870683,161.68190002441406,9.188782975585951,9.188782975585951,5.377624068832188,100.0,9.188782975585951,9.188782975585951,0.0,9.188782975585951
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Extreme,14,9,135.211309,127.27100457085504,7.940304429144963,9.037274960394962,6.490856626584603,88.88888888888889,15.781868452734363,17.246805021484363,4.936367390624994,10.209570101422914
xgb_component,XGB_Pred_MWH,Days2to7,Mostly Cloudy,Medium,14,2,125.2035955,127.38977813720703,-2.1861826372070325,9.014965873535154,7.29553349694663,50.0,10.76391198330078,6.828783236328121,11.201148510742186,9.276260249919087
xgb_component,XGB_Pred_MWH,Days2to7,Some Clouds,Extreme,10,1,119.874458,111.6197509765625,8.254707023437504,8.254707023437504,6.886126670485138,100.0,8.254707023437504,8.254707023437504,0.0,8.254707023437504
xgb_component,XGB_Pred_MWH,Days2to7,Mostly Cloudy,High,11,3,120.00168833333333,119.61859893798828,0.3830893953450527,8.200981666503907,6.881242082397308,66.66666666666666,10.812985395117186,7.157573348632809,11.726838406738281,8.591686247436186
xgb_component,XGB_Pred_MWH,Day1,Overcast,Low,15,2,141.2351165,133.08312225341797,8.151994246582035,8.151994246582035,5.7134601395027005,100.0,11.149763569628908,11.899205900390626,0.0,8.971990045399377
xgb_component,XGB_Pred_MWH,Days2to7,Mostly Cloudy,High,12,1,117.5854,125.58963012695312,-8.004230126953118,8.004230126953118,6.807163242165369,0.0,8.004230126953118,-8.004230126953118,8.004230126953118,8.004230126953118
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,None,15,15,150.14107473333334,147.94432525634767,2.1967494769856755,7.887312643131511,5.160130480079771,66.66666666666666,13.450567433398438,15.722290763671879,13.984282348632817,9.194678256193178
xgb_component,XGB_Pred_MWH,Days2to7,Partly Cloudy,High,12,1,125.789975,117.96002197265625,7.829953027343748,7.829953027343748,6.224624042849001,100.0,7.829953027343748,7.829953027343748,0.0,7.829953027343748
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Medium,14,14,127.5916532142857,121.47150693620954,6.120146278076172,7.781244968784878,5.674030406487498,71.42857142857143,21.151371498535177,28.253881494140614,5.282570914062504,11.357062036424042
xgb_component,XGB_Pred_MWH,Days2to7,Clear/Low,High,12,7,124.0041972857143,118.28735678536552,5.716840500348774,7.705942298758367,5.501162967682384,57.14285714285714,17.757620366601568,36.01276062011718,3.281949230957025,13.967674604659322
xgb_component,XGB_Pred_MWH,Days8to16,Overcast,Extreme,11,38,132.5618395526316,127.66623587357371,4.895603679057875,7.590893889918277,5.405518464757902,65.78947368421053,16.621218187500002,23.696627294921882,6.786628820800786,9.566218398241363
xgb_component,XGB_Pred_MWH,Days2to7,Overcast,Extreme,11,24,136.36740170833335,130.1307773590088,6.236624349324544,7.5099164274495465,5.280291388086854,75.0,13.441721737109372,30.52573050195312,8.833687060546879,9.996930680026749
xgb_component,XGB_Pred_MWH,Days8to16,Some Clouds,High,10,1,104.682816,112.16914367675781,-7.48632767675781,7.48632767675781,7.151438949404848,0.0,7.48632767675781,-7.48632767675781,7.48632767675781,7.48632767675781
xgb_component,XGB_Pred_MWH,Days8to16,Some Clouds,High,14,2,146.086104,148.24736785888672,-2.161263858886713,7.4831556557617205,5.027758264239548,50.0,9.21216674287109,5.321891796875008,9.644419514648433,7.7890102090117015
xgb_component,XGB_Pred_MWH,Days2to7,Mostly Cloudy,Extreme,13,1,129.6323,137.08474731445312,-7.4524473144531385,7.4524473144531385,5.748912357840707,0.0,7.4524473144531385,-7.4524473144531385,7.4524473144531385,7.4524473144531385
