Month,Hour,N,Bias_Delta_F,Bias_Std_F,Month_Count,Month_Delta_F,Global_Delta_F,Bias_Source,Applied_Delta_F
3,19,217,3.3933085760368664,2.9060244661744408,5199,2.700485898442008,1.7961677219156134,month_hour,3.3933085760368664
3,20,217,3.907480184331797,2.9226273902923747,5199,2.700485898442008,1.7961677219156134,month_hour,3.907480184331797
3,21,217,3.420460115207373,2.6536165018591977,5199,2.700485898442008,1.7961677219156134,month_hour,3.420460115207373
3,22,217,3.237385304147466,2.457037136162066,5199,2.700485898442008,1.7961677219156134,month_hour,3.237385304147466
3,23,217,3.1707508064516134,2.1318122209864656,5199,2.700485898442008,1.7961677219156134,month_hour,3.1707508064516134
4,0,210,2.61055390952381,2.174620266754423,5040,2.520281091071429,1.7961677219156134,month_hour,2.61055390952381
4,1,210,2.6487660666666666,2.0867078746067134,5040,2.520281091071429,1.7961677219156134,month_hour,2.6487660666666666
4,2,210,2.737423142857143,2.14703705416719,5040,2.520281091071429,1.7961677219156134,month_hour,2.737423142857143
4,3,210,2.7890115476190473,2.2152963239029346,5040,2.520281091071429,1.7961677219156134,month_hour,2.7890115476190473
4,4,210,2.7890865095238095,2.222809356631238,5040,2.520281091071429,1.7961677219156134,month_hour,2.7890865095238095
4,5,210,2.2932377857142856,2.0471336498638424,5040,2.520281091071429,1.7961677219156134,month_hour,2.2932377857142856
4,6,210,2.4166040761904766,2.1459303052089407,5040,2.520281091071429,1.7961677219156134,month_hour,2.4166040761904766
4,7,210,3.2126013761904764,2.263942893174075,5040,2.520281091071429,1.7961677219156134,month_hour,3.2126013761904764
4,8,210,3.367872580952381,2.583082331401184,5040,2.520281091071429,1.7961677219156134,month_hour,3.367872580952381
4,9,210,3.4447995523809527,2.4601397320074083,5040,2.520281091071429,1.7961677219156134,month_hour,3.4447995523809527
4,10,210,2.9193844476190476,2.5696157915592677,5040,2.520281091071429,1.7961677219156134,month_hour,2.9193844476190476
4,11,210,2.4459775619047615,2.4259062802464,5040,2.520281091071429,1.7961677219156134,month_hour,2.4459775619047615
4,12,210,1.8463941095238106,2.5930592832608816,5040,2.520281091071429,1.7961677219156134,month_hour,1.8463941095238106
4,13,210,1.6350109857142863,2.3814800534220537,5040,2.520281091071429,1.7961677219156134,month_hour,1.6350109857142863
4,14,210,1.3171976142857147,2.7340362074013833,5040,2.520281091071429,1.7961677219156134,month_hour,1.3171976142857147
4,15,210,1.2655376000000007,2.4434837755131245,5040,2.520281091071429,1.7961677219156134,month_hour,1.2655376000000007
4,16,210,1.2279585047619048,2.4109564574932087,5040,2.520281091071429,1.7961677219156134,month_hour,1.2279585047619048
4,17,210,1.516605938095238,1.7735025150310673,5040,2.520281091071429,1.7961677219156134,month_hour,1.516605938095238
4,18,210,1.6443358000000003,1.5630059619831431,5040,2.520281091071429,1.7961677219156134,month_hour,1.6443358000000003
4,19,210,2.629686323809524,2.462018394522949,5040,2.520281091071429,1.7961677219156134,month_hour,2.629686323809524
4,20,210,4.184426514285714,3.2257604149486725,5040,2.520281091071429,1.7961677219156134,month_hour,4.184426514285714
4,21,210,3.7142511285714286,3.0035015497089024,5040,2.520281091071429,1.7961677219156134,month_hour,3.7142511285714286
4,22,210,3.1446928666666665,2.628892448699433,5040,2.520281091071429,1.7961677219156134,month_hour,3.1446928666666665
4,23,210,2.685330242857143,2.4163045597588964,5040,2.520281091071429,1.7961677219156134,month_hour,2.685330242857143
5,0,216,1.206392453703703,2.7207504147574206,5184,1.2705185227623457,1.7961677219156134,month_hour,1.206392453703703
5,1,216,1.3211749166666666,2.48374286729779,5184,1.2705185227623457,1.7961677219156134,month_hour,1.3211749166666666
5,2,216,1.5781146203703709,2.380945320716153,5184,1.2705185227623457,1.7961677219156134,month_hour,1.5781146203703709
5,3,216,1.6393225694444449,2.2202189483918717,5184,1.2705185227623457,1.7961677219156134,month_hour,1.6393225694444449
5,4,216,1.6816085787037038,2.259642478307371,5184,1.2705185227623457,1.7961677219156134,month_hour,1.6816085787037038
5,5,216,1.0879216435185186,2.182803463889268,5184,1.2705185227623457,1.7961677219156134,month_hour,1.0879216435185186
5,6,216,1.7836542916666662,2.004779340106307,5184,1.2705185227623457,1.7961677219156134,month_hour,1.7836542916666662
5,7,216,2.4370380648148147,1.9950971650997256,5184,1.2705185227623457,1.7961677219156134,month_hour,2.4370380648148147
5,8,216,2.7998619351851852,2.437482865905459,5184,1.2705185227623457,1.7961677219156134,month_hour,2.7998619351851852
5,9,216,2.822057782407407,2.3615614419203648,5184,1.2705185227623457,1.7961677219156134,month_hour,2.822057782407407
5,10,216,2.118887796296296,2.613947653499668,5184,1.2705185227623457,1.7961677219156134,month_hour,2.118887796296296
5,11,216,1.6527973194444445,2.3517532729462904,5184,1.2705185227623457,1.7961677219156134,month_hour,1.6527973194444445
5,12,216,0.9282774583333337,2.2369366263297854,5184,1.2705185227623457,1.7961677219156134,month_hour,0.9282774583333337
5,13,216,0.30966479166666594,2.295794981245275,5184,1.2705185227623457,1.7961677219156134,month_hour,0.30966479166666594
5,14,216,-0.2638603564814819,2.4758379774823265,5184,1.2705185227623457,1.7961677219156134,month_hour,-0.2638603564814819
5,15,216,-0.5238823287037038,2.377210666896153,5184,1.2705185227623457,1.7961677219156134,month_hour,-0.5238823287037038
5,16,216,-0.5354510231481484,2.4635659586173846,5184,1.2705185227623457,1.7961677219156134,month_hour,-0.5354510231481484
5,17,216,0.3712550601851856,2.0100359774053618,5184,1.2705185227623457,1.7961677219156134,month_hour,0.3712550601851856
5,18,216,0.6145185972222217,1.8105543368799997,5184,1.2705185227623457,1.7961677219156134,month_hour,0.6145185972222217
5,19,216,0.6956663472222223,2.228172015575639,5184,1.2705185227623457,1.7961677219156134,month_hour,0.6956663472222223
5,20,216,1.6946548287037035,3.0447789064361857,5184,1.2705185227623457,1.7961677219156134,month_hour,1.6946548287037035
5,21,216,2.020594976851852,3.31365955523435,5184,1.2705185227623457,1.7961677219156134,month_hour,2.020594976851852
5,22,216,1.7057494027777778,3.210096417275077,5184,1.2705185227623457,1.7961677219156134,month_hour,1.7057494027777778
5,23,216,1.3464248194444448,3.0585844423354636,5184,1.2705185227623457,1.7961677219156134,month_hour,1.3464248194444448
6,0,180,1.780953738888889,2.6859007539920414,4320,1.2583992930555556,1.7961677219156134,month_hour,1.780953738888889
6,1,180,1.6664608555555558,2.5443228238079056,4320,1.2583992930555556,1.7961677219156134,month_hour,1.6664608555555558
6,2,180,1.6845940722222223,2.3364827505712245,4320,1.2583992930555556,1.7961677219156134,month_hour,1.6845940722222223
6,3,180,1.8222896166666664,2.3393412178173603,4320,1.2583992930555556,1.7961677219156134,month_hour,1.8222896166666664
6,4,180,1.960744116666667,2.358254544230972,4320,1.2583992930555556,1.7961677219156134,month_hour,1.960744116666667
6,5,180,1.2947421500000003,2.247154588890725,4320,1.2583992930555556,1.7961677219156134,month_hour,1.2947421500000003
6,6,180,2.130215794444445,2.0507769158231675,4320,1.2583992930555556,1.7961677219156134,month_hour,2.130215794444445
6,7,180,2.7980741277777783,2.219632903965943,4320,1.2583992930555556,1.7961677219156134,month_hour,2.7980741277777783
6,8,180,3.447656094444445,2.4958892778371005,4320,1.2583992930555556,1.7961677219156134,month_hour,3.447656094444445
6,9,180,3.322687061111111,2.7090361153483826,4320,1.2583992930555556,1.7961677219156134,month_hour,3.322687061111111
6,10,180,2.464544783333333,2.7970827020847975,4320,1.2583992930555556,1.7961677219156134,month_hour,2.464544783333333
6,11,180,1.7664066833333338,2.411842651628281,4320,1.2583992930555556,1.7961677219156134,month_hour,1.7664066833333338
6,12,180,0.48507646111111086,2.473742932368725,4320,1.2583992930555556,1.7961677219156134,month_hour,0.48507646111111086
6,13,180,-0.24096121111111096,2.1244299036351313,4320,1.2583992930555556,1.7961677219156134,month_hour,-0.24096121111111096
6,14,180,-0.9173131055555549,2.199415255215559,4320,1.2583992930555556,1.7961677219156134,month_hour,-0.9173131055555549
6,15,180,-1.245280688888889,2.2086411105594568,4320,1.2583992930555556,1.7961677219156134,month_hour,-1.245280688888889
6,16,180,-1.182855777777777,2.250697900536633,4320,1.2583992930555556,1.7961677219156134,month_hour,-1.182855777777777
6,17,180,-0.33838681666666637,1.8248433200020164,4320,1.2583992930555556,1.7961677219156134,month_hour,-0.33838681666666637
6,18,180,0.17156689444444462,1.583609527911503,4320,1.2583992930555556,1.7961677219156134,month_hour,0.17156689444444462
6,19,180,0.27774961111111085,2.02217563469521,4320,1.2583992930555556,1.7961677219156134,month_hour,0.27774961111111085
6,20,180,0.9505054500000003,2.8664266751213447,4320,1.2583992930555556,1.7961677219156134,month_hour,0.9505054500000003
6,21,180,2.2310210277777776,3.291850630365664,4320,1.2583992930555556,1.7961677219156134,month_hour,2.2310210277777776
6,22,180,2.0643510277777777,2.9160534228062422,4320,1.2583992930555556,1.7961677219156134,month_hour,2.0643510277777777
6,23,180,1.8067410666666661,2.853057776122394,4320,1.2583992930555556,1.7961677219156134,month_hour,1.8067410666666661
7,0,185,2.7040466864864863,2.473693481228035,4441,1.792706519927944,1.7961677219156134,month_hour,2.7040466864864863
7,1,185,2.685075005405405,2.3346637021083385,4441,1.792706519927944,1.7961677219156134,month_hour,2.685075005405405
7,2,185,2.788898491891892,2.202913026748659,4441,1.792706519927944,1.7961677219156134,month_hour,2.788898491891892
7,3,185,2.958837589189189,2.09100877536736,4441,1.792706519927944,1.7961677219156134,month_hour,2.958837589189189
7,4,185,2.8613625351351355,1.9940418170600953,4441,1.792706519927944,1.7961677219156134,month_hour,2.8613625351351355
7,5,185,2.1734652216216213,1.947725469933073,4441,1.792706519927944,1.7961677219156134,month_hour,2.1734652216216213
7,6,185,2.8592625405405405,1.8401208720081075,4441,1.792706519927944,1.7961677219156134,month_hour,2.8592625405405405
7,7,185,3.767655735135135,1.7931022940463652,4441,1.792706519927944,1.7961677219156134,month_hour,3.767655735135135
7,8,185,4.658471508108109,2.087068614499647,4441,1.792706519927944,1.7961677219156134,month_hour,4.658471508108109
7,9,185,4.3764006972972975,2.313768176430111,4441,1.792706519927944,1.7961677219156134,month_hour,4.3764006972972975
7,10,185,3.4262521621621618,2.415937462218796,4441,1.792706519927944,1.7961677219156134,month_hour,3.4262521621621618
7,11,186,2.2504444301075273,2.4616341202905216,4441,1.792706519927944,1.7961677219156134,month_hour,2.2504444301075273
7,12,185,0.7284569675675668,2.645826696879709,4441,1.792706519927944,1.7961677219156134,month_hour,0.7284569675675668
7,13,185,0.05201483783783835,1.9143425695258276,4441,1.792706519927944,1.7961677219156134,month_hour,0.05201483783783835
7,14,185,-0.9484961891891891,2.0045739298313086,4441,1.792706519927944,1.7961677219156134,month_hour,-0.9484961891891891
7,15,185,-1.2909793513513517,1.786889777658845,4441,1.792706519927944,1.7961677219156134,month_hour,-1.2909793513513517
7,16,185,-1.2792607297297303,1.5850804174535946,4441,1.792706519927944,1.7961677219156134,month_hour,-1.2792607297297303
7,17,185,-0.5426087243243247,1.4379082543181907,4441,1.792706519927944,1.7961677219156134,month_hour,-0.5426087243243247
7,18,185,0.02654658378378387,1.1885877494626698,4441,1.792706519927944,1.7961677219156134,month_hour,0.02654658378378387
7,19,185,0.2919564810810807,1.535051556862264,4441,1.792706519927944,1.7961677219156134,month_hour,0.2919564810810807
7,20,185,1.2878613027027028,2.60083560764537,4441,1.792706519927944,1.7961677219156134,month_hour,1.2878613027027028
7,21,185,2.1523901297297297,2.4524452534349885,4441,1.792706519927944,1.7961677219156134,month_hour,2.1523901297297297
7,22,185,2.458619291891892,2.618638177922482,4441,1.792706519927944,1.7961677219156134,month_hour,2.458619291891892
7,23,185,2.575809016216217,2.4827985989107972,4441,1.792706519927944,1.7961677219156134,month_hour,2.575809016216217
8,0,186,1.4942878440860219,2.790331056497783,4464,0.7681480562275989,1.7961677219156134,month_hour,1.4942878440860219
8,1,186,1.628715731182796,2.5646765656178245,4464,0.7681480562275989,1.7961677219156134,month_hour,1.628715731182796
8,2,186,1.7428875913978497,2.27761810344375,4464,0.7681480562275989,1.7961677219156134,month_hour,1.7428875913978497
8,3,186,1.8530119516129033,2.200335180336586,4464,0.7681480562275989,1.7961677219156134,month_hour,1.8530119516129033
8,4,186,1.9240907526881725,2.283570434648777,4464,0.7681480562275989,1.7961677219156134,month_hour,1.9240907526881725
8,5,186,1.468367161290323,1.943349951798395,4464,0.7681480562275989,1.7961677219156134,month_hour,1.468367161290323
8,6,186,2.126719629032258,1.8253326215076666,4464,0.7681480562275989,1.7961677219156134,month_hour,2.126719629032258
8,7,186,3.1960809139784954,1.790310488544754,4464,0.7681480562275989,1.7961677219156134,month_hour,3.1960809139784954
8,8,186,3.7068999301075274,2.4833463759917542,4464,0.7681480562275989,1.7961677219156134,month_hour,3.7068999301075274
8,9,186,3.4583863978494622,2.7707436295949046,4464,0.7681480562275989,1.7961677219156134,month_hour,3.4583863978494622
8,10,186,2.39497497311828,3.304381443430885,4464,0.7681480562275989,1.7961677219156134,month_hour,2.39497497311828
8,11,186,1.3117428548387093,3.0474087921972974,4464,0.7681480562275989,1.7961677219156134,month_hour,1.3117428548387093
8,12,186,-0.3162172849462359,3.386238043681199,4464,0.7681480562275989,1.7961677219156134,month_hour,-0.3162172849462359
8,13,186,-1.3012605698924733,2.9166264533538295,4464,0.7681480562275989,1.7961677219156134,month_hour,-1.3012605698924733
8,14,186,-2.176125650537634,2.948944659279025,4464,0.7681480562275989,1.7961677219156134,month_hour,-2.176125650537634
8,15,186,-2.4806156344086014,2.9932722837367027,4464,0.7681480562275989,1.7961677219156134,month_hour,-2.4806156344086014
8,16,186,-2.3696551075268824,2.8426983363802094,4464,0.7681480562275989,1.7961677219156134,month_hour,-2.3696551075268824
8,17,186,-1.1764407473118272,1.842371138611226,4464,0.7681480562275989,1.7961677219156134,month_hour,-1.1764407473118272
8,18,186,-0.9075174032258069,1.9822806979847112,4464,0.7681480562275989,1.7961677219156134,month_hour,-0.9075174032258069
8,19,186,-0.8958049892473118,2.248098470057523,4464,0.7681480562275989,1.7961677219156134,month_hour,-0.8958049892473118
8,20,186,0.446639392473118,2.8486347402743757,4464,0.7681480562275989,1.7961677219156134,month_hour,0.446639392473118
8,21,186,0.9281805913978505,3.0878371915435774,4464,0.7681480562275989,1.7961677219156134,month_hour,0.9281805913978505
8,22,186,1.0448420698924739,2.9534895716123124,4464,0.7681480562275989,1.7961677219156134,month_hour,1.0448420698924739
8,23,186,1.3333629516129037,2.940497962448495,4464,0.7681480562275989,1.7961677219156134,month_hour,1.3333629516129037
9,0,180,0.7532092833333329,2.385481017340369,4320,0.42838321388888884,1.7961677219156134,month_hour,0.7532092833333329
9,1,180,0.8847902944444443,2.263392934075289,4320,0.42838321388888884,1.7961677219156134,month_hour,0.8847902944444443
9,2,180,1.2217483222222223,2.110606997208712,4320,0.42838321388888884,1.7961677219156134,month_hour,1.2217483222222223
9,3,180,1.3022185555555557,2.0881192429100053,4320,0.42838321388888884,1.7961677219156134,month_hour,1.3022185555555557
9,4,180,1.370278466666667,2.0255493399435323,4320,0.42838321388888884,1.7961677219156134,month_hour,1.370278466666667
9,5,180,1.0755703055555557,1.7660880699459716,4320,0.42838321388888884,1.7961677219156134,month_hour,1.0755703055555557
9,6,180,1.620361511111111,1.8818318960118754,4320,0.42838321388888884,1.7961677219156134,month_hour,1.620361511111111
9,7,180,2.463003116666667,2.019685910720766,4320,0.42838321388888884,1.7961677219156134,month_hour,2.463003116666667
9,8,180,2.645994688888889,2.221359152257591,4320,0.42838321388888884,1.7961677219156134,month_hour,2.645994688888889
9,9,180,2.6341075,2.5472653472664133,4320,0.42838321388888884,1.7961677219156134,month_hour,2.6341075
9,10,180,1.6777217944444447,2.9373372435917,4320,0.42838321388888884,1.7961677219156134,month_hour,1.6777217944444447
9,11,180,0.8527637833333328,2.920921195401732,4320,0.42838321388888884,1.7961677219156134,month_hour,0.8527637833333328
9,12,180,-0.4522062000000004,2.8435679150940825,4320,0.42838321388888884,1.7961677219156134,month_hour,-0.4522062000000004
9,13,180,-1.1690873722222224,2.745690695890429,4320,0.42838321388888884,1.7961677219156134,month_hour,-1.1690873722222224
9,14,180,-1.9634881444444443,2.6523392569536353,4320,0.42838321388888884,1.7961677219156134,month_hour,-1.9634881444444443
