Slice,SliceGroup,SliceValue,N,RealizedWeather_MAE_MWH,PreviousRunWeather_MAE_MWH,WeatherInput_MAE_Delta_MWH,WeatherInput_MAPE_Delta_PCT,PreviousRunWeather_Bias_MWH,RealizedWeather_Bias_MWH,P90_WeatherInput_AbsError_Delta_MWH,WeatherInput_Harm_Rate_PCT,Forecast_Delta_Bias_MWH,P90_Abs_Forecast_Delta_MWH,Mean_Weather_DailyMaxTemp_Error_F,MAE_Weather_DailyMaxTemp_Error_F,P90_Abs_Weather_DailyMaxTemp_Error_F,Mean_Weather_CloudCover_Error_Norm,MAE_Weather_CloudCover_Error_Norm,P90_Abs_Weather_CloudCover_Error_Norm,Mean_Weather_Solar_Loss_Error_MW,MAE_Weather_Solar_Loss_Error_MW,P90_Abs_Weather_Solar_Loss_Error_MW
LeadEvent:day1|cloudy_solar_loss_midday,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,day1|cloudy_solar_loss_midday,64.0,6.541109087994036,13.928309019273996,7.38719993127996,3.835389800771956,10.952425860732514,-1.948313236682685,19.818745317462756,73.4375,-12.9007390974152,37.528698288620525,0.24218749999999933,1.0140625000000003,3.200000000000003,-0.15609375,0.16078125,0.777,4.991843613180789,5.6852020227092,12.481219717845008
LeadEvent:day1|hot_peak,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,day1|hot_peak,90.0,6.259386636636724,39.343202201731955,33.08381556509522,12.470383039313226,38.8056557923058,0.548895186212515,76.51497520013255,81.11111111111111,-38.25676060609327,78.94117709075188,0.1222222222222216,1.0444444444444434,3.200000000000003,0.04755555555555556,0.07,0.1520000000000002,0.4765513825610175,0.4765513825610175,2.6056090216398418
LeadEvent:day1|normal,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,day1|normal,257.0,3.6160254399542815,11.753724317123014,8.137698877168736,4.0793953706193165,10.153776367159923,0.11567510766451196,31.697496641058603,78.98832684824903,-10.03810125949541,38.86411147881998,0.0579766536964983,0.8439688715953304,1.4000000000000057,0.0498443579766537,0.07591439688715952,0.2200000000000003,1.4521965889187265,1.4997322482593431,6.934592268318443
LeadEvent:day1|shoulder_heat_transition,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,day1|shoulder_heat_transition,10.0,3.971923240416203,11.860469089261382,7.8885458488451805,4.245715002619102,11.022914616534862,-3.971923240416203,18.8925313734009,70.0,-14.994837856951065,23.028701403523993,0.20000000000000284,0.20000000000000284,0.20000000000000284,-0.095,0.095,0.25999999999999995,2.6969714285741935,2.6969714285741935,8.288346296950373
LeadEvent:day1|weekend,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,day1|weekend,59.0,4.360113225483194,6.955273337780747,2.595160112297552,1.0427599196043282,4.4006624044327705,-4.048995988645262,11.668361761912706,54.23728813559322,-8.449658393078034,17.60678438329675,0.36271186440678094,1.4474576271186455,3.200000000000003,-0.1106779661016949,0.11135593220338984,0.43,0.5098562477060216,0.6353174187880555,1.2386987788313304
LeadEvent:days2to3|cloudy_solar_loss_midday,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days2to3|cloudy_solar_loss_midday,121.0,6.110313055208785,19.07665124074818,12.9663381855394,6.827575376836971,13.487138437729,0.40633391623951726,42.75022722848516,76.85950413223141,-13.08080452148948,42.8545627623721,0.8851239669421483,1.7727272727272751,3.5,-0.07793388429752066,0.10371900826446281,0.41,4.9697157162707555,5.718795228070929,12.46517348694571
LeadEvent:days2to3|hot_peak,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days2to3|hot_peak,180.0,7.6787135101746875,47.417773238659116,39.73905972848443,14.370268353955488,44.373913943115674,-2.8020622221125393,94.56832308610329,83.33333333333334,-47.17597616522821,106.62542345945049,0.8749999999999997,1.6750000000000012,3.5,0.0018333333333333435,0.1386111111111111,0.7309999999999993,0.472750436942333,0.5079667748403085,2.705115215167809
LeadEvent:days2to3|normal,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days2to3|normal,480.0,4.675977884267237,13.992863832423916,9.316885948156681,4.816363262613459,8.703547305563923,-0.07808019438334642,29.091894288105483,74.79166666666667,-8.781627499947268,36.62803806369481,0.9981249999999988,1.958125000000003,4.300000000000011,-0.0500625,0.16547916666666665,0.7810000000000002,1.038846007222233,1.0892366581787518,4.344564510633914
LeadEvent:days2to3|weekend,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days2to3|weekend,179.0,5.186456050119942,26.224384344305513,21.037928294185576,10.833365091876273,24.033882078221414,-3.2196618386300155,59.439114872803046,83.79888268156425,-27.253543916851434,67.7095649196218,0.8195530726256992,1.560335195530726,3.299999999999997,0.003854748603351955,0.016033519553072625,0.0,2.1540636454205933,2.1642124297397265,9.6944283676727
LeadEvent:days4to7|cloudy_solar_loss_midday,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days4to7|cloudy_solar_loss_midday,242.0,6.54800769789269,26.924936711525806,20.37692901363312,10.626149378753608,12.185526958738844,-1.942075679870914,50.8963593926941,87.19008264462809,-14.127602638609758,61.09812762923187,1.8483471074380164,3.0227272727272716,5.599999999999994,-0.13508264462809916,0.1877272727272727,0.79,5.400636647973878,5.7956565690801,12.376522095876652
LeadEvent:days4to7|hot_peak,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days4to7|hot_peak,350.0,8.219477400291147,51.42569599990498,43.20621859961384,15.540447352482204,40.60966535661644,-3.166968709212371,95.92037809151549,86.0,-43.77663406582881,109.95407108565642,1.6699999999999993,2.7442857142857133,5.2199999999999935,-0.0922,0.15985714285714286,0.8420000000000004,0.4803331043658796,0.4803331043658796,2.751786396470325
LeadEvent:days4to7|normal,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days4to7|normal,906.0,5.199499183926507,21.866392269390442,16.666893085463936,8.751533525571796,12.14923109819147,-0.7808309500819073,45.61571465090972,84.98896247240619,-12.930062048273378,51.05598564532649,1.729028697571744,2.80849889624724,5.1000000000000085,-0.04652317880794703,0.113719646799117,0.42,1.4635188536541501,1.4812519616063078,6.952951089585202
LeadEvent:days4to7|weekend,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days4to7|weekend,422.0,3.9614950289868687,14.124095897289344,10.162600868302473,5.926336626247718,3.5406596539991795,-2.2221640004949985,29.991214892084866,78.67298578199052,-5.762823654494179,35.03584719162491,1.9414691943127955,3.0983412322274884,6.5,-0.02464454976303318,0.1877251184834123,0.8690000000000003,0.983386350567966,0.9984180497228062,3.4544681890486966
HorizonRiskClass:Day1|cloud,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|cloud,39.0,4.691858760987996,10.004099534463244,5.312240773475245,2.553112307447649,8.38543449497141,3.143570169212004,16.599623107547863,76.92307692307693,-5.241864325759406,16.953904212165337,0.676923076923076,1.2666666666666664,3.5999999999999943,0.27615384615384614,0.7064102564102566,1.0,-0.0031057944120937617,0.09591476119042337,0.23705786697709083
