Slice,SliceGroup,SliceValue,N,RealizedWeather_MAE_MWH,PreviousRunWeather_MAE_MWH,WeatherInput_MAE_Delta_MWH,WeatherInput_MAPE_Delta_PCT,PreviousRunWeather_Bias_MWH,RealizedWeather_Bias_MWH,P90_WeatherInput_AbsError_Delta_MWH,WeatherInput_Harm_Rate_PCT,Forecast_Delta_Bias_MWH,P90_Abs_Forecast_Delta_MWH,Mean_Weather_DailyMaxTemp_Error_F,MAE_Weather_DailyMaxTemp_Error_F,P90_Abs_Weather_DailyMaxTemp_Error_F,Mean_Weather_CloudCover_Error_Norm,MAE_Weather_CloudCover_Error_Norm,P90_Abs_Weather_CloudCover_Error_Norm,Mean_Weather_Solar_Loss_Error_MW,MAE_Weather_Solar_Loss_Error_MW,P90_Abs_Weather_Solar_Loss_Error_MW
LeadEvent:days2to3|weekend,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days2to3|weekend,134.0,2.454253848041505,3.0037913613892795,0.5495375133477748,0.3893892065648216,1.1059096034432672,0.5870529383838521,2.5949067187016768,58.2089552238806,-0.5188566650594152,5.310422678371344,2.725373134328354,2.9044776119402966,12.399999999999999,0.05343283582089552,0.24149253731343284,0.827,0.03955221220484076,0.08127100730862544,0.2076427078491134
LeadEvent:days4to7|cloudy_solar_loss_midday,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days4to7|cloudy_solar_loss_midday,323.0,4.9473278401605025,10.489841802625035,5.542513962464533,3.783121497676943,0.18637883852944212,0.7899540774565029,19.495419193621082,77.08978328173374,0.6035752389270606,22.961359370229026,3.1133126934984525,4.992569659442724,10.520000000000012,-0.13696594427244582,0.3458204334365325,0.918,-1.2261925441238146,2.0626224303666976,5.259999614432942
LeadEvent:days4to7|holiday,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days4to7|holiday,18.0,2.9615009725522885,5.66086804329952,2.699367070747232,2.5723155967788567,-5.66086804329952,0.6106098291293386,5.100191689498145,83.33333333333334,6.271477872428859,13.65614025111212,6.0,6.0,6.0,-0.29,0.4666666666666667,0.959,-0.07483530398112213,0.07483530398112213,0.18842364181621918
LeadEvent:days4to7|hot_peak,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days4to7|hot_peak,170.0,6.084986278999736,18.636316631807514,12.551330352807776,4.736735240707418,2.068066814624512,2.607201597999063,35.51426517968445,81.76470588235294,0.5391347833745532,47.735821497524626,1.5676470588235294,3.202941176470587,6.799999999999997,-0.03323529411764706,0.16170588235294117,0.7709999999999999,0.003954056077991802,0.003954056077991802,0.0
LeadEvent:days4to7|normal,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days4to7|normal,1186.0,3.085311281849506,6.064043094717967,2.9787318128684603,1.9684980626013031,1.6089042398586584,0.7943882389777729,9.851219256282803,68.63406408094434,-0.8145160008808858,15.506899951394544,2.793591905564925,4.240472175379427,8.100000000000009,0.003204047217537943,0.26532883642495786,0.87,0.15289201313955383,0.23400118825471192,0.5328666546967225
LeadEvent:days4to7|shoulder_heat_transition,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days4to7|shoulder_heat_transition,111.0,3.7616276877965626,9.285052105622068,5.523424417825507,3.7817261162572144,1.6677192914975525,-0.17872334097827694,14.727189637344935,80.18018018018019,-1.8464426324758294,24.964413349665392,-0.2909909909909894,5.0855855855855845,10.700000000000003,0.02855855855855856,0.3090990990990991,0.98,0.008739601765952227,0.03359338875155016,0.0
LeadEvent:days4to7|weekend,Weather_Forecast_Lead_Bucket+Weather_Input_Event_Slice,days4to7|weekend,304.0,2.9473447115893925,8.635045206797685,5.687700495208293,3.306944097665172,-0.013262213943330667,-0.00015845105496626352,17.979914007594893,71.38157894736842,0.01310376288836473,25.32277217325633,2.2967105263157883,4.219736842105264,7.900000000000006,-0.0899671052631579,0.2621381578947368,0.8839999999999998,0.2708506319384066,0.385647175529838,1.2483193764650737
HorizonRiskClass:Day1|cloud,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|cloud,85.0,3.4514157923374307,3.8864224014390074,0.4350066091015761,0.46502143737751417,1.0430978856615372,1.2178165450680725,4.598314887687421,60.0,0.1747186594065352,6.5223178516244955,0.2964705882352898,1.4635294117647057,2.8999999999999915,0.22870588235294112,0.7178823529411765,1.0,-0.013012943772385299,0.25193912391985673,1.0438541552582306
HorizonRiskClass:Day1|cloud_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|cloud_moderate,20.0,3.878242391402444,4.121688342148274,0.24344595074582998,0.11420362296797153,0.7630483975323991,1.8186025568974067,2.78712237841005,60.0,1.0555541593650077,7.064454784293734,0.35499999999999615,1.1349999999999993,2.4399999999999933,0.00350000000000001,0.27349999999999997,0.32099999999999995,-0.004610361760996417,0.20189334197365025,0.7532184874902303
HorizonRiskClass:Day1|low_weather_error,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|low_weather_error,204.0,2.7320148548698264,3.484777631071302,0.7527627762014755,0.37723477266144795,1.634070235519344,1.2079609928208601,5.693847656293021,56.86274509803921,-0.42610924269848405,6.45324191158617,0.23774509803921506,1.143627450980393,1.7000000000000028,0.007450980392156864,0.02686274509803922,0.10700000000000015,-0.04116534764612982,0.10904419344934103,0.5001284406864398
HorizonRiskClass:Day1|multi_weather_error,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|multi_weather_error,17.0,5.04365601212459,6.491683562355088,1.4480275502304987,1.0015513361613655,3.8746663969425543,2.764939166668636,10.099602519954491,64.70588235294117,-1.1097272302739185,14.068227669787262,5.570588235294117,7.699999999999998,12.399999999999999,-0.34470588235294114,0.5282352941176471,0.914,0.663976841638901,2.3350214386409136,4.377572066273569
HorizonRiskClass:Day1|solar_loss,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|solar_loss,21.0,4.261260182278038,3.732432540031323,-0.5288276422467147,-0.8139997269122299,-1.9460032689066258,1.079635608598634,1.9724452962002204,38.095238095238095,3.02563887750526,6.0282171050023265,-0.6047619047619063,2.0714285714285734,3.700000000000003,0.0004761904761904819,0.048095238095238094,0.13,2.7987702226941886,4.637417837208672,6.71695172910923
HorizonRiskClass:Day1|solar_loss_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|solar_loss_moderate,14.0,6.220830567953986,6.792941343454805,0.5721107755008187,0.3498753573099736,-0.3572776253206657,1.7479859874913675,5.068955069549543,57.14285714285714,2.1052636128120334,6.187936082333905,0.6214285714285686,1.164285714285711,1.8099999999999927,0.02214285714285714,0.04357142857142857,0.13200000000000003,0.3712800314932031,1.9467201420124387,2.754006555751423
HorizonRiskClass:Day1|temp,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|temp,41.0,3.7473391686924837,5.222567526137687,1.4752283574452032,0.7384232759425842,4.703320368170645,2.2647905225723743,10.223863988005803,51.21951219512195,-2.438529845598271,11.886882622152854,-0.12439024390243819,8.592682926829266,12.399999999999999,0.022439024390243905,0.046341463414634146,0.12,0.021365350721169622,0.4630874835675899,1.9476096858086613
HorizonRiskClass:Day1|temp_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Day1|temp_moderate,126.0,3.05775194328653,3.19276698494003,0.13501504165350015,0.1550517511447958,0.6250865188664589,0.874686080574351,4.287577820108055,50.0,0.24959956170789216,5.887402435212437,-0.11904761904762226,2.8809523809523796,4.0,0.007936507936507936,0.03365079365079364,0.10999999999999999,-0.043774569090264434,0.22392858893585207,0.9337807252504708
HorizonRiskClass:Days2to7|cloud,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|cloud,527.0,3.600913560268318,5.569688652343607,1.9687750920752884,1.0935920198170979,1.1606963722503918,0.8392118021875392,7.631173863188691,58.63377609108159,-0.3214845700628525,12.979772655991368,1.150664136622391,1.8884250474383302,3.9000000000000057,0.11079696394686908,0.7221821631878559,1.0,0.01699196113695829,0.20265378973507336,0.86513793009264
HorizonRiskClass:Days2to7|cloud_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|cloud_moderate,116.0,4.227551032763923,5.786937677433487,1.5593866446695652,0.9780443119449738,2.1921339949826795,1.2824480237325044,7.246378355072899,59.48275862068966,-0.9096859712501753,12.49447946208032,0.29913793103448133,1.3577586206896546,2.5,-0.0016379310344827604,0.26939655172413796,0.32999999999999996,0.013458340330430616,0.21782638984891428,0.834973283542908
HorizonRiskClass:Days2to7|low_weather_error,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|low_weather_error,732.0,4.2390235973036745,6.339793269342244,2.100769672038569,1.0396159352200673,3.2091735074731473,1.1633049022486368,10.44117738028994,59.42622950819673,-2.0458686052245096,14.672686317894996,0.015846994535518896,0.9079234972677588,1.6999999999999886,0.0017622950819672141,0.023510928961748636,0.08,-0.0258014009784341,0.09661848042987331,0.47768885960118806
HorizonRiskClass:Days2to7|multi_weather_error,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|multi_weather_error,361.0,3.992965742140286,11.02388983590686,7.030924093766577,4.920920069366341,2.901390272862229,1.2895981164238826,19.81489189427444,79.50138504155125,-1.6117921564383462,23.78967768898795,7.2077562326869815,9.014404432132965,17.199999999999996,-0.3220221606648199,0.6449584487534626,1.0,-0.8352432556253531,1.9221930845458601,5.5793202854901605
HorizonRiskClass:Days2to7|solar_loss,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|solar_loss,70.0,4.722784523555114,8.914358864810188,4.19157434125507,3.0490188087343473,-3.2380017430468895,1.2727952713960626,14.030703354588669,70.0,4.510797014442953,19.217719745397673,1.5199999999999985,2.3857142857142835,4.409999999999992,-0.018285714285714284,0.05828571428571429,0.25200000000000006,2.4436047100713716,4.493755091748014,6.136984746043254
HorizonRiskClass:Days2to7|solar_loss_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|solar_loss_moderate,54.0,5.214817269716852,7.5897139864455925,2.374896716728741,1.6745498722268852,1.4353519090669702,1.354841299871642,8.805944317768898,70.37037037037037,-0.0805106091953281,13.244665615930282,0.7648148148148138,1.4722222222222194,2.9699999999999998,-0.03740740740740741,0.0611111111111111,0.24000000000000002,0.5864114905931009,2.1755137187962834,2.899561101441727
HorizonRiskClass:Days2to7|temp,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|temp,459.0,3.9587261389155746,12.604161984458916,8.64543584554334,4.683076718773978,1.6288817337722603,1.1692922478159395,24.586217561710697,84.0958605664488,-0.4595894859563226,36.4784805326941,3.548148148148149,7.724618736383442,12.5,-0.012854030501089322,0.06122004357298475,0.22999999999999998,-0.025349118815409518,0.20292633613084618,0.7926381743379423
HorizonRiskClass:Days2to7|temp_moderate,Replay_Horizon_Bucket+Weather_Input_Risk_Class,Days2to7|temp_moderate,711.0,3.6756903694238123,6.039900461823818,2.3642100924000062,1.5230959715514456,-0.8779016889714056,1.426517292554317,8.469555233340543,68.63572433192687,2.3044189815257226,15.285707703220737,2.3762306610407884,3.340225035161745,4.799999999999997,0.014866385372714489,0.04713080168776372,0.16,-0.0386055409495671,0.12272369168237716,0.5028970190603577
SeasonRiskClass:Fall|cloud,Season+Weather_Input_Risk_Class,Fall|cloud,90.0,2.672558077559326,3.300345514123043,0.6277874365637166,0.6005162155376417,0.3096690209447464,1.5633766529442987,3.108826415464603,61.111111111111114,1.2537076319995522,5.273902222979776,2.7355555555555546,3.00888888888889,4.900000000000006,0.3483333333333333,0.7063333333333334,0.9810000000000001,-0.016761534181149295,0.23080905104238328,0.7307743770853388
SeasonRiskClass:Fall|cloud_moderate,Season+Weather_Input_Risk_Class,Fall|cloud_moderate,13.0,4.3519522547872365,4.442023831962852,0.09007157717561562,0.09016241737534483,-0.12977073965593233,2.3268108592308203,2.7577471764190964,61.53846153846154,2.4565815988867525,6.03408637824495,1.2615384615384566,1.9384615384615365,3.0999999999999943,0.1630769230769231,0.28923076923076924,0.328,-0.0328705227687259,0.21965952616496226,0.602252937563361
SeasonRiskClass:Fall|low_weather_error,Season+Weather_Input_Risk_Class,Fall|low_weather_error,70.0,5.451673400858994,4.031160403437516,-1.420512997421478,-1.1595803784674414,3.6352534772742113,5.319795951205369,1.3902504629166659,27.142857142857142,1.6845424739311574,5.011591190425966,-0.8328571428571432,1.147142857142856,1.6999999999999886,0.023285714285714288,0.029571428571428568,0.13300000000000006,-0.08692561888206224,0.09857453709724663,0.35785344970981137
SeasonRiskClass:Fall|multi_weather_error,Season+Weather_Input_Risk_Class,Fall|multi_weather_error,110.0,4.004340685107231,7.552257270225537,3.5479165851183065,2.907692776761594,0.016374528033162507,1.9025175345979337,9.985742324814977,81.81818181818183,1.8861430065647715,11.760944739242726,7.0009090909090945,7.0009090909090945,9.799999999999997,-0.2142727272727273,0.6195454545454546,0.931,-0.9718328208272898,1.5986383904932386,4.8982109099289755
SeasonRiskClass:Fall|solar_loss,Season+Weather_Input_Risk_Class,Fall|solar_loss,10.0,3.177322517242645,7.228248956451847,4.050926439209202,3.0599934871778123,4.08603470645753,-0.818611331867946,9.835846317061291,80.0,-4.904646038325477,11.257201568888487,3.2699999999999974,3.2699999999999974,4.799999999999997,-0.09100000000000001,0.09100000000000001,0.276,-2.1410987222227127,5.3040731951128155,6.6743687909778
SeasonRiskClass:Fall|solar_loss_moderate,Season+Weather_Input_Risk_Class,Fall|solar_loss_moderate,3.0,5.594125377679646,8.350292960181628,2.7561675825019827,2.218113140550476,3.6554851122740644,0.8815137106995555,4.118423495294957,100.0,-2.7739714015745087,9.57711777286924,1.6999999999999957,1.6999999999999957,2.539999999999998,0.08,0.08,0.192,-0.696615395413731,1.9808784148915592,2.0851761388976375
SeasonRiskClass:Fall|temp,Season+Weather_Input_Risk_Class,Fall|temp,114.0,3.2122928181116683,5.146018018230805,1.9337252001191376,1.6582931868707849,-1.3261578524806275,1.9579649834369466,5.853805817717015,73.68421052631578,3.2841228359175734,11.786829135011809,7.1789473684210545,7.647368421052634,10.700000000000003,-0.022368421052631583,0.08640350877192982,0.29,-0.21428433984396397,0.2847401969401116,1.386899732841371
SeasonRiskClass:Fall|temp_moderate,Season+Weather_Input_Risk_Class,Fall|temp_moderate,216.0,2.2952682397968798,4.106084978546487,1.8108167387496066,1.5700684891936332,-1.3058888164509086,0.723708352892235,5.517592005579566,76.38888888888889,2.0295971693431434,7.718685303445909,3.068055555555556,3.493981481481481,4.800000000000011,0.005462962962962965,0.04342592592592592,0.145,-0.097629698324471,0.14485236090586304,0.614875336138546
