Stage,ForecastColumn,Replay_Horizon_Bucket,DailyMaxTempBucket,Hour,N,Actual_Mean_MWH,Forecast_Mean_MWH,Bias_MWH,MAE_MWH,MAPE_PCT,Underforecast_Rate_PCT,P90_AbsError_MWH,Max_Underforecast_MWH,Max_Overforecast_MWH,RMSE_MWH
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,4.0,19,5,238.31472320000003,236.79653097053952,1.5181922294605044,7.332874335397849,3.1045226672097157,60.0,12.678457156789335,12.248542226713738,12.965067110173067,8.628706603901524
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,5.0,20,4,253.99283724999998,248.24864254966963,5.744194700330375,7.1890300567418635,2.7405227321950827,75.0,13.023574631589849,16.23260657298306,2.8896707128229764,8.934299730735326
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,6.0,19,4,280.77387275,287.3899244163367,-6.61605166633673,6.957983738500914,2.528317816570233,25.0,13.131863963526207,0.6838641443283677,15.90243130442849,8.927047163754546
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,5.0,16,4,267.43934975,271.30418761938796,-3.864837869387948,6.888933327856201,2.618629907056102,50.0,14.704151396408166,5.677704280574403,18.57262873176549,9.822548580447615
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,5.0,19,2,266.229833,259.67937406609855,6.550458933901453,6.735015351551695,2.508610754181925,50.0,11.975382498672857,13.285474285453148,0.1845564176502421,9.3951553489214
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,5.0,19,4,269.66171025,265.3087462650155,4.352963984984484,6.684329186338232,2.413607958895533,75.0,11.150206838805037,13.815990096719702,4.662730402707496,7.874122763111717
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,6.0,16,4,294.87588700000003,301.11543365921943,-6.2395466592194,6.2395466592194,2.140592149132316,0.0,9.75732013850722,-1.948139888337721,10.146520313123801,7.091723156771487
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,5.0,18,4,278.1835955,276.92191490081444,1.261680599185567,6.123881620989593,2.182450221648727,75.0,10.563472520512647,10.92307415347176,9.724402043608052,7.487927104483145
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,5.0,20,2,247.5269705,241.62580268365411,5.90116781634589,5.90116781634589,2.389055099965604,100.0,9.657147672809435,10.596142636925322,0.0,7.54099265100765
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,6.0,20,2,277.9522455,272.0708518095999,5.8813936904001025,5.8813936904001025,2.125316143404843,100.0,6.63404010742712,6.822201711683874,0.0,5.95616583670989
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,6.0,18,4,294.76617650000003,300.0829333526466,-5.316756852646577,5.881385454922892,2.0349800801456963,25.0,10.882743656030296,1.12925720455263,13.054625625927656,7.3815667023304625
final_corrected_production,Final_Backtest_Forecast_MWH,Day1,4.0,16,1,223.5636,229.387843701025,-5.824243701024983,5.824243701024983,2.605184252277644,0.0,5.824243701024983,-5.824243701024983,5.824243701024983,5.824243701024983
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,5.0,17,4,276.60498075,279.47110438115624,-2.8661236311562135,5.702554504098416,2.1042179732978337,50.0,12.493003210796447,4.564320459451039,15.89101010423019,8.308722313617709
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,4.0,20,5,224.28126820000003,223.23247347867573,1.0487947213242876,5.347932290195939,2.402020369147146,60.0,9.72030839428201,9.734433435385967,9.699120832626079,6.486664041648549
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,6.0,20,4,262.43008925,264.30312236068727,-1.8730331106872882,5.204661071638981,2.0119107339366646,25.0,7.574592153365922,6.663255921903385,7.965164823992723,5.720943738900889
final_corrected_production,Final_Backtest_Forecast_MWH,Days8to16,7.0,20,2,295.3019955,290.2134665311478,5.088528968852188,5.088528968852188,1.7245530197454855,100.0,5.786872150375666,5.9614579457565355,0.0,5.162860841197173
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,4.0,16,5,235.2280214,236.72562022863022,-1.497598828630231,4.903480775858628,2.124581550955805,40.0,7.062247896528499,5.834218437234199,7.785134995082132,5.340092722904931
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,4.0,20,5,223.3967614,224.11175679863632,-0.71499539863633,4.52679220741108,2.020546765334555,40.0,5.3904504526602866,4.779293488945029,5.797888428470458,4.6198642512290125
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,4.0,19,5,237.23194800000002,239.41358478049773,-2.1816367804977403,3.8811624227853714,1.6466341101444055,40.0,5.535322881245326,3.244803859217484,6.00703815771368,4.233437471097957
final_corrected_production,Final_Backtest_Forecast_MWH,Days2to7,4.0,18,5,247.2181482,248.44034801192896,-1.2221998119289765,3.3759384716309797,1.3643750057696409,20.0,5.196235180198835,5.384346649255008,4.914067976614575,3.7468287219963963
