combo,overall_mae,overall_bias,hot_mae,hot_bias,peak_mae,last45_mae,days47_mae,cloud_mae,shoulder_mae,all_pass,pass_like
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12,3.717076812639301,0.550612006528182,5.862064534132015,1.467422573067054,5.1372980132221935,2.8332822539136666,3.4711758520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12,3.717076812639301,0.5297786731948487,5.862064534132015,1.0953295498112403,5.1372980132221935,2.8332822539136666,3.4711758520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15,3.717081249589986,0.5707942981948487,5.862143780134942,1.8278876893461238,5.132433216322682,2.8332822539136666,3.5024258520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound10|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15,3.717081249589986,0.544752631528182,5.862143780134942,1.3627714102763564,5.132433216322682,2.8332822539136666,3.5024258520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-12|june_d4_7_98_100_hot_trim-14|july_90_95_low_state_backoff-15|sep_d4_7_cloudy_90_95_down-8,3.717081249589986,0.5733984648615154,5.862143780134942,1.8743993172531006,5.143683216322683,2.8332822539136666,3.472217518701106,5.077323700920269,4.37010182312897,True,True
june_low_extra_trim_all-10|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15,3.717081249589986,0.5707942981948487,5.862143780134942,1.8278876893461238,5.143683216322683,2.8332822539136666,3.465967518701106,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.717082248515023,0.5832942981948487,5.862161621400734,2.0511435032996124,5.136744120425629,2.8332822539136666,3.507516927882988,5.0785368678789915,4.37010182312897,True,True
june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.717082248515023,0.5624609648615153,5.862161621400734,1.6790504800437982,5.13674412042563,2.8332822539136666,3.507516927882988,5.0785368678789915,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|june_evening_combo_trim-8,3.7170901963903855,0.5375911731948487,5.862303574151387,1.2348644335321703,5.141048013222194,2.8332822539136666,3.4695495077971996,5.081263293829003,4.37010182312897,True,True
june_low_extra_trim_all-12|june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_evening_combo_trim-8|july_90_95_low_state_backoff-12,3.7170909512161723,0.6138932565281822,5.86231705569103,2.5976551312065883,5.129913833841686,2.8332822539136666,3.5256477469529246,5.087772445524867,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-10|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-6|june_evening_combo_trim-8,3.717091718674678,0.5727474231948487,5.86233076285688,1.8627714102763564,5.144798013222194,2.8332822539136666,3.5024258520344396,5.074697305647781,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound10|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-6|june_evening_combo_trim-8,3.717091718674678,0.546705756528182,5.86233076285688,1.397655131206589,5.144798013222194,2.8332822539136666,3.5024258520344396,5.074697305647781,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.71709463334107,0.5577734648615154,5.8623828201543144,1.59532954981124,5.136183216322683,2.8332822539136666,3.5007995077971996,5.081263293829003,4.37010182312897,True,True
aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.71709463334107,0.552565131528182,5.8623828201543144,1.5023062939972867,5.136183216322683,2.8332822539136666,3.5007995077971996,5.081263293829003,4.37010182312897,True,True
june_low_extra_trim_all-12|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-6|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.7170961556253626,0.5929297148615154,5.862410008859808,2.2232365265554264,5.1399332163226825,2.8332822539136666,3.4711758520344396,5.074697305647781,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-8|june_evening_combo_trim-6|july_90_95_low_state_backoff-15|june_evening_combo_trim-8|sep_d4_7_cloudy_90_95_down-8,3.7170961556253626,0.587721381528182,5.862410008859808,2.1302132707414727,5.147433216322683,2.8332822539136666,3.508675852034439,5.078636898556514,4.37010182312897,True,True
june_low_extra_trim_all-10|aug_95_98_high_state_rebound8|june_evening_combo_trim-6|july_90_95_low_state_backoff-15|june_evening_combo_trim-8|sep_d4_7_cloudy_90_95_down-8,3.7170961556253626,0.5668880481948487,5.862410008859808,1.7581202474856588,5.147433216322683,2.8332822539136666,3.508675852034439,5.078636898556514,4.37010182312897,True,True
aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_evening_combo_trim-6|july_90_95_low_state_backoff-15|sep_d4_7_cloudy_90_95_down-10,3.7170971336061314,0.529127631528182,5.862427476051225,1.083701642834496,5.144491802115931,2.8332822539136666,3.5055508520344394,5.083889689101491,4.37010182312897,True,True
june_low_extra_trim_non19-10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.7171034235468285,0.596315131528182,5.862539817317616,2.283701642834496,5.128921097802067,2.8332822539136666,3.5024258520344396,5.077266864434913,4.37010182312897,True,True
june_low_extra_trim_non19-10|june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.7171034235468285,0.5754817981948487,5.862539817317616,1.911608619578682,5.128921097802067,2.8332822539136666,3.5024258520344396,5.077266864434913,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_d4_7_98_100_hot_trim-12,3.7171093957932673,0.519362006528182,5.86264648441682,0.9092830381833334,5.128849951695084,2.8332822539136666,3.503362484445019,5.090455677282712,4.37010182312897,True,True
june_low_extra_trim_non19-8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.717111562886219,0.572877631528182,5.862685189704886,1.8650969916717053,5.151183216322682,2.8332822539136666,3.465967518701106,5.077323700920269,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_evening_combo_trim-6,3.717115236394742,0.5102474231948487,5.862750800275714,0.7464923405089148,5.148249210235157,2.8332822539136666,3.5256477469529246,5.090455677282712,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-12|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.717119272241528,0.5592057565281822,5.862822882376444,1.6209109451600774,5.128572113303279,2.8332822539136666,3.477425852034439,5.0852028867377355,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12,3.7171207692661814,0.5605078398615153,5.862849619933043,1.6441667591135656,5.121751528544854,2.8332822539136666,3.507516927882988,5.0785368678789915,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|july_90_95_low_state_backoff-15|june_evening_combo_trim-8|july_90_95_low_state_backoff-12,3.717129095809734,0.6132422148615154,5.862998335873709,2.586027224229844,5.1574071533708965,2.8332822539136666,3.5256477469529246,5.082576491465247,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_evening_combo_trim-6|july_90_95_low_state_backoff-15|july_90_95_low_state_backoff-12,3.717129095809734,0.6054297148615153,5.862998335873709,2.446492340508914,5.164907153370897,2.8332822539136666,3.5256477469529246,5.083889689101491,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-8,3.7171364163691964,0.538893256528182,5.8631290844706285,1.2581202474856588,5.144148754682122,2.8332822539136666,3.4785142452892943,5.081263293829003,4.37010182312897,True,True
june_low_extra_trim_all-12|june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_90_95_down-10|sep_d4_7_cloudy_90_95_down-8,3.7171412077777646,0.5948828398615154,5.863214661256203,2.2581202474856585,5.115032344980315,2.8332822539136666,3.4987161744638664,5.075953666798669,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_92_95_down-12,3.717141944297986,0.5735286731948487,5.863227815849927,1.8767248986484495,5.113928505921293,2.8332822539136666,3.5024258520344396,5.077266864434913,4.37010182312897,True,True
aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12,3.717142498523137,0.5227474231948487,5.863237714568907,0.9697481544624031,5.123667503118388,2.8332822539136666,3.4710585945496546,5.0785368678789915,4.37010182312897,True,True
june_low_extra_trim_all-12|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|sep_d4_7_cloudy_90_95_down-10,3.7171559706822577,0.5571224231948487,5.863478333596918,1.5837016428344959,5.1597980132221934,2.8332822539136666,3.469092518701106,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-8,3.7171559706822577,0.5571224231948487,5.863478333596918,1.5837016428344959,5.1597980132221934,2.8332822539136666,3.5024258520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-10|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-8,3.7171559706822577,0.5362890898615154,5.863478333596919,1.211608619578682,5.1597980132221934,2.8332822539136666,3.5024258520344396,5.076010503284025,4.37010182312897,True,True
june_low_extra_trim_all-12|june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|june_d4_7_98_100_hot_trim-14|july_90_95_low_state_backoff-15,3.7171614718410395,0.607252631528182,5.8635765868514405,2.4790504800437985,5.13002493686109,2.8332822539136666,3.489189413619591,5.087772445524867,4.37010182312897,True,True
june_low_extra_trim_all-12|june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|june_d4_7_98_100_hot_trim-14|july_90_95_low_state_backoff-15,3.7171614718410395,0.5812109648615154,5.8635765868514405,2.0139342009740306,5.13002493686109,2.8332822539136666,3.489189413619591,5.087772445524867,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-12,3.717163673554942,0.535768256528182,5.86361591048579,1.2023062939972868,5.115844480494827,2.8332822539136666,3.465967518701106,5.077266864434913,4.37010182312897,True,True
june_low_extra_trim_non19-10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_d4_7_98_100_hot_trim-12,3.717169453057623,0.559205756528182,5.863719135091821,1.6209109451600774,5.1218866361615065,2.8332822539136666,3.503362484445019,5.085146050252379,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|june_evening_combo_trim-6|june_evening_combo_trim-8|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.717170336813948,0.5769140898615154,5.863734919390835,1.9371900149275192,5.148429502083564,2.8332822539136666,3.508675852034439,5.079950096192758,4.37010182312897,True,True
aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|june_evening_combo_trim-6|june_evening_combo_trim-8|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.717170336813948,0.5508724231948486,5.863734919390835,1.4720737358577518,5.148429502083564,2.8332822539136666,3.508675852034439,5.079950096192758,4.37010182312897,True,True
aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12,3.717171812894333,0.512330756528182,5.86376128287306,0.7837016428344962,5.138106599015442,2.8332822539136666,3.4711758520344396,5.077323700920269,4.37010182312897,True,True
june_low_extra_trim_non19-8|june_d4_7_98_100_hot_trim-12|june_evening_combo_trim-6|sep_d4_7_cloudy_90_95_down-10|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.717172953027093,0.567799506528182,5.863781646174448,1.7743993172531005,5.144679502083565,2.8332822539136666,3.4674661744638664,5.0733841080115365,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|june_d4_7_98_100_hot_trim-12|june_evening_combo_trim-6,3.717175293659098,0.570924506528182,5.863823450950716,1.8302132707414727,5.1412858947015785,2.8332822539136666,3.4943977469529246,5.085146050252379,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|june_d4_7_98_100_hot_trim-12|june_evening_combo_trim-6,3.717175293659098,0.5448828398615153,5.863823450950716,1.3650969916717053,5.1412858947015785,2.8332822539136666,3.4943977469529246,5.085146050252379,4.37010182312897,True,True
june_low_extra_trim_non19-10|june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_evening_combo_trim-6,3.717175293659098,0.5500911731948487,5.863823450950716,1.4581202474856587,5.1412858947015785,2.8332822539136666,3.5256477469529246,5.085146050252379,4.37010182312897,True,True
june_low_extra_trim_all-12|june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.7171766681162235,0.6086849231948487,5.863847999394265,2.504631875392636,5.134771222621972,2.8332822539136666,3.5024258520344396,5.079893259707402,4.37010182312897,True,True
june_low_extra_trim_all-12|june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.7171766681162235,0.582643256528182,5.863847999394265,2.0395155963228686,5.134771222621972,2.8332822539136666,3.5024258520344396,5.079893259707402,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|june_evening_combo_trim-8|sep_d4_7_cloudy_90_95_down-10,3.717182598459369,0.5597265898615154,5.8639539180811475,1.6302132707414727,5.139940624441908,2.8332822539136666,3.469092518701106,5.083889689101491,4.37010182312897,True,True
june_low_extra_trim_all-12|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-15|july_90_95_low_state_backoff-12,3.7171828631333934,0.6067317981948488,5.863958645282319,2.469748154462403,5.166014542151183,2.8332822539136666,3.489189413619591,5.082576491465247,4.37010182312897,True,True
june_low_extra_trim_all-12|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-15|july_90_95_low_state_backoff-12,3.7171828631333934,0.5858984648615154,5.863958645282319,2.0976551312065888,5.166014542151183,2.8332822539136666,3.489189413619591,5.082576491465247,4.37010182312897,True,True
june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6,3.717183432998489,0.547487006528182,5.863968823337987,1.411608619578682,5.163548013222194,2.8332822539136666,3.489189413619591,5.0852028867377355,4.37010182312897,True,True
june_low_extra_trim_non19-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6,3.717183432998489,0.5266536731948487,5.863968823337987,1.0395155963228682,5.163548013222194,2.8332822539136666,3.489189413619591,5.0852028867377355,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|july_90_95_low_state_backoff-15,3.717183811021725,0.5773047148615155,5.863975575008795,1.9441667591135656,5.119426569002325,2.8332822539136666,3.4785142452892943,5.081263293829003,4.37010182312897,True,True
june_low_extra_trim_all-12|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.717183857562747,0.570924506528182,5.863976406253107,1.8302132707414727,5.159679502083565,2.8332822539136666,3.489189413619591,5.082576491465247,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|july_90_95_low_state_backoff-12,3.717184721212234,0.5487890898615153,5.863991831434639,1.4348644335321703,5.125280243543493,2.8332822539136666,3.4785142452892943,5.081263293829003,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|july_90_95_low_state_backoff-15|june_evening_combo_trim-8|sep_d4_7_cloudy_90_95_down-10|sep_d4_7_cloudy_90_95_down-8,3.7171896516231993,0.5733984648615155,5.864079890867688,1.8743993172531006,5.131325827542397,2.8332822539136666,3.4987161744638664,5.078636898556514,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-15,3.7171896516231993,0.5681901315281821,5.864079890867688,1.7813760614391472,5.138825827542397,2.8332822539136666,3.5007995077971996,5.081263293829003,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|june_d4_7_98_100_hot_trim-12|june_evening_combo_trim-8|sep_d4_7_cloudy_90_95_down-10|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.7171905618137084,0.5657161731948487,5.864096147293533,1.7371900149275192,5.137179502083565,2.8332822539136666,3.4674661744638664,5.078636898556514,4.37010182312897,True,True
aug_95_98_high_state_rebound10|june_d4_7_98_100_hot_trim-12|june_evening_combo_trim-8|sep_d4_7_cloudy_90_95_down-10|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.7171905618137084,0.539674506528182,5.864096147293533,1.2720737358577516,5.137179502083565,2.8332822539136666,3.4674661744638664,5.078636898556514,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|june_evening_combo_trim-8|sep_d4_7_cloudy_90_95_down-10|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.7171905618137084,0.5448828398615153,5.864096147293533,1.3650969916717053,5.137179502083565,2.8332822539136666,3.4987161744638664,5.078636898556514,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.7171905618137084,0.5605078398615153,5.864096147293533,1.6441667591135656,5.144679502083565,2.8332822539136666,3.4695495077971996,5.081263293829003,4.37010182312897,True,True
aug_95_98_high_state_rebound10|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.7171905618137084,0.5344661731948487,5.864096147293533,1.1790504800437984,5.144679502083565,2.8332822539136666,3.4695495077971996,5.081263293829003,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12,3.7171905618137084,0.539674506528182,5.864096147293533,1.2720737358577516,5.144679502083565,2.8332822539136666,3.5007995077971996,5.081263293829003,4.37010182312897,True,True
june_low_extra_trim_non19-10|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-12|sep_d4_7_cloudy_90_95_down-8,3.717192084098001,0.567018256528182,5.864123335999027,1.7604458288810076,5.152179502083564,2.8332822539136666,3.472217518701106,5.078636898556514,4.37010182312897,True,True
june_low_extra_trim_non19-10|july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_90_95_down-8,3.717195711621645,0.5696224231948487,5.864188125258536,1.8069574567879843,5.122535894701579,2.8332822539136666,3.472217518701106,5.079893259707402,4.37010182312897,True,True
june_low_extra_trim_non19-10|aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_90_95_down-8,3.717195711621645,0.543580756528182,5.864188125258536,1.3418411777182169,5.122535894701579,2.8332822539136666,3.472217518701106,5.079893259707402,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-8,3.7172010417851045,0.5245703398615154,5.864283324457071,1.0023062939972867,5.156048013222193,2.8332822539136666,3.489189413619591,5.090455677282712,4.37010182312897,True,True
aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-8,3.7172010417851045,0.519362006528182,5.864283324457071,0.9092830381833332,5.156048013222193,2.8332822539136666,3.489189413619591,5.090455677282712,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|june_low_extra_trim_non19-8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_90_95_down-8,3.7172038509610363,0.5461849231948487,5.8643334976458075,1.3883528056251937,5.144798013222194,2.8332822539136666,3.477425852034439,5.079950096192758,4.37010182312897,True,True
aug_95_98_high_state_rebound10|june_low_extra_trim_non19-8|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_90_95_down-8,3.7172038509610363,0.520143256528182,5.8643334976458075,0.9232365265554263,5.144798013222194,2.8332822539136666,3.477425852034439,5.079950096192758,4.37010182312897,True,True
june_low_extra_trim_non19-8|july_95_98_low_state_cancel_recovery-8|aug_95_98_high_state_rebound8|sep_d4_7_cloudy_90_95_down-8,3.7172038509610363,0.5253515898615154,5.8643334976458075,1.0162597823693797,5.144798013222194,2.8332822539136666,3.508675852034439,5.079950096192758,4.37010182312897,True,True
june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-10|june_evening_combo_trim-6|june_evening_combo_trim-8|sep_d4_7_cloudy_90_95_down-10|sep_d4_7_cloudy_90_95_down-8,3.717205965948701,0.5714453398615154,5.8643712723092065,1.839515596322868,5.141048013222194,2.8332822539136666,3.4987161744638664,5.072070910375293,4.37010182312897,True,True
june_low_extra_trim_all-10|aug_95_98_high_state_rebound10|june_evening_combo_trim-6|june_evening_combo_trim-8|sep_d4_7_cloudy_90_95_down-10|sep_d4_7_cloudy_90_95_down-8,3.717205965948701,0.5454036731948487,5.8643712723092065,1.3743993172531006,5.141048013222194,2.8332822539136666,3.4987161744638664,5.072070910375293,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|june_evening_combo_trim-8|july_90_95_low_state_backoff-12,3.717210485339859,0.5735286731948487,5.864451990737337,1.8767248986484495,5.139822113303279,2.8332822539136666,3.489189413619591,5.090455677282712,4.37010182312897,True,True
aug_95_98_high_state_rebound10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-14|june_evening_combo_trim-6|july_90_95_low_state_backoff-15,3.7172113808801543,0.5304297148615154,5.864467985503551,1.1069574567879845,5.140741802115931,2.8332822539136666,3.4643411744638666,5.081263293829003,4.37010182312897,True,True
june_low_extra_trim_non19-10|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_92_95_down-14|sep_d4_7_cloudy_92_95_down-12|july_90_95_low_state_backoff-15|june_evening_combo_trim-8,3.717215626859954,0.5864192981948487,5.864543820677639,2.1069574567879843,5.132994120425629,2.8332822539136666,3.4710585945496546,5.077223670242747,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_90_95_down-10,3.7172214597476523,0.5206640898615154,5.864647998764893,0.9325388521368216,5.1372980132221935,2.8332822539136666,3.469092518701106,5.083889689101491,4.37010182312897,True,True
aug_95_98_high_state_rebound10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|sep_d4_7_cloudy_90_95_down-10,3.7172214597476523,0.5154557565281821,5.864647998764893,0.8395155963228681,5.1372980132221935,2.8332822539136666,3.469092518701106,5.083889689101491,4.37010182312897,True,True
june_low_extra_trim_all-12|june_low_extra_trim_all-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|sep_d4_7_cloudy_90_95_down-8,3.7172250882986884,0.5922786731948487,5.8647128063741025,2.211608619578682,5.142389733760601,2.8332822539136666,3.472217518701106,5.08251965497989,4.37010182312897,True,True
june_low_extra_trim_all-12|june_low_extra_trim_all-10|aug_95_98_high_state_rebound8|june_d4_7_98_100_hot_trim-14|june_evening_combo_trim-6|sep_d4_7_cloudy_90_95_down-8,3.7172250882986884,0.5714453398615154,5.8647128063741025,1.8395155963228687,5.142389733760601,2.8332822539136666,3.472217518701106,5.08251965497989,4.37010182312897,True,True
july_95_98_low_state_cancel_recovery-10|july_95_98_low_state_cancel_recovery-8|june_d4_7_98_100_hot_trim-14|june_d4_7_98_100_hot_trim-12|sep_d4_7_cloudy_92_95_down-12|june_evening_combo_trim-6,3.7172288184381808,0.558424506528182,5.86477942840039,1.6069574567879843,5.143041365901836,2.8332822539136666,3.4801405895265334,5.082576491465247,4.37010182312897,True,True
